molecular weight,molecular formula,strength
264.099775,C14H16O5,57847848.0
264.13616,C15H20O4,24818392.0
266.00627,C11H6O8,14745751.0
266.042655,C12H10O7,40686960.00000001
266.07904,C13H14O6,67540088.0
266.115425,C14H18O5,65780908.00000001
266.155181,C12H26O4S1,20680308.0
268.02192,C11H8O8,16874748.0
268.058305,C12H12O7,47246576.0
268.09469,C13H16O6,102458632.0
268.131075,C14H20O5,40811220.00000001
270.052825,C15H10O5,24502218.0
270.073955,C12H14O7,75561832.0
270.11034,C13H18O6,89008528.0
272.03209,C14H8O6,28975526.0
272.068475,C15H12O5,31925930.0
272.0718460000001,C12H16O5S1,4949731.0
272.089605,C12H16O7,74766072.0
272.12599,C13H20O6,23443570.0
274.04774,C14H10O6,43937288.0
274.084125,C15H14O5,36192860.0
274.105255,C12H18O7,20423912.0
276.027005,C13H8O7,32753132.0
276.06339,C14H12O6,58007232.00000001
276.099775,C15H16O5,43947532.0
278.032107,C7H10O6N4S1,3733512.0
278.042655,C13H10O7,52155564.0
278.05791,C17H10O4,7219509.0
278.07904,C14H14O6,76490296.0
278.115425,C15H18O5,56267504.0
280.02192,C12H8O8,25946778.0
280.058305,C13H12O7,66065600.0
280.09469,C14H16O6,93061864.0
280.131075,C15H20O5,57834888.0
281.2718640000001,C18H35O1N1,15148948.0
282.03757,C12H10O8,32056406.0
282.073955,C13H14O7,95622520.0
282.11034,C14H18O6,127092968.0
282.125595,C18H18O3,4115822.0
282.146725,C15H22O5,28241432.0
284.05322,C12H12O8,41141488.0
284.068475,C16H12O5,24175304.0
284.089605,C13H16O7,151573456.0
284.12599,C14H20O6,79119528.0
286.04774,C15H10O6,36443440.00000001
286.06887,C12H14O8,63424744.00000001
286.084125,C16H14O5,27476580.0
286.087496,C13H18O5S1,4891961.0
286.105255,C13H18O7,107364088.0
288.027005,C14H8O7,31180274.0
288.06339,C15H12O6,48795188.0
288.08452,C12H16O8,45375684.0
288.099775,C16H16O5,31594962.0
288.120905,C13H20O7,20838706.0
290.042655,C14H10O7,54938160.0
290.07904,C15H14O6,61507931.99999999
290.115425,C16H18O5,39160836.0
292.02192,C13H8O8,27717546.0
292.058305,C14H12O7,76389784.0
292.09469,C15H16O6,78148840.0
292.131075,C16H20O5,44980384.0
294.03757,C13H10O8,47877052.0
294.073955,C14H14O7,99635528.0
294.11034,C15H18O6,118144472.0
294.146725,C16H22O5,33463790.0
296.05322,C13H12O8,60961004.0
296.089605,C14H16O7,162160592.0
296.12599,C15H20O6,127150384.0
298.04774,C16H10O6,26377498.0
298.06887,C13H14O8,104208584.0
298.105255,C14H18O7,213923504.0
298.14164,C15H22O6,59369084.0
300.027005,C15H8O7,23916392.0
300.06339,C16H12O6,38110288.0
300.08452,C13H16O8,143905808.0
300.099775,C17H16O5,22786678.0
300.103146,C14H20O5S1,4099602.0
300.120905,C14H20O7,104133864.0
302.024245,C7H14O7N2S2,3645487.0
302.042655,C15H10O7,43262356.0
302.06063,C8H18O6N2S2,3894693.0
302.0637850000001,C12H14O9,25128180.0
302.07904,C16H14O6,46220780.0
302.10017,C13H18O8,77758968.00000001
302.115425,C17H18O5,28570018.0
304.02192,C14H8O8,23522454.0
304.058305,C15H12O7,68222528.0
304.09469,C16H16O6,60013392.0
304.131075,C17H20O5,34307204.0
306.03757,C14H10O8,53034152.0
306.073955,C15H14O7,90596120.0
306.11034,C16H18O6,81726000.0
306.146725,C17H22O5,34212540.0
308.016835,C13H8O9,19588400.0
308.05322,C14H12O8,84793848.0
308.089605,C15H16O7,139706064.0
308.12599,C16H20O6,99317416.0
308.162375,C17H24O5,20719296.0
309.063724,C17H11O5N1,3621590.0
310.032485,C13H10O9,32353306.0
310.06887,C14H14O8,115479672.0
310.105255,C15H18O7,221811408.0
310.14164,C16H22O6,79905224.0
311.058244,C20H9O3N1,3870616.0
312.048135,C13H12O9,47143660.0
312.06339,C17H12O6,26720934.0
312.066761,C14H16O6S1,4019184.0
312.08452,C14H16O8,206991040.0
312.120905,C15H20O7,207041008.0
312.15729,C16H24O6,25816744.0
312.175916,C17H28O3S1,41571684.0
314.042655,C16H10O7,35347044.0
314.0637850000001,C13H14O9,70752720.0
314.07904,C17H14O6,31501266.0
314.10017,C14H18O8,210036432.0
314.10017,C14H18O8,210036432.0
314.115425,C18H18O5,18220036.0
314.136555,C15H22O7,74904176.0
314.10017,C14H18O8,29659156.0
316.02192,C15H8O8,24942928.0
316.058305,C16H12O7,53170444.0
316.079435,C13H16O9,68737960.0
316.09469,C17H16O6,40693248.0
316.11582,C14H20O8,83815272.00000001
316.131075,C18H20O5,23632686.0
318.03757,C15H10O8,49489704.0
318.073955,C16H14O7,69667240.0
318.095085,C13H18O9,24165550.0
318.11034,C17H18O6,54276116.0
318.146725,C18H22O5,27888580.0
320.016835,C14H8O9,18605252.0
320.05322,C15H12O8,82523183.99999999
320.089605,C16H16O7,93689976.0
320.12599,C17H20O6,73223808.0
320.162375,C18H24O5,23743858.0
322.032485,C14H10O9,45569444.0
322.06887,C15H14O8,112146768.0
322.105255,C16H18O7,145272144.0
322.14164,C17H22O6,79932888.0
323.1368890000001,C16H21O6N1,4306629.0
324.048135,C14H12O9,71849455.99999999
324.073972,C9H16O7N4S1,4035570.0
324.08452,C15H16O8,185598640.0
324.120905,C16H20O7,210018656.0
324.13616,C20H20O4,3679258.0
324.15729,C17H24O6,48890212.0
326.0274,C13H10O10,16564926.0
326.042655,C17H10O7,25763808.0
326.0637850000001,C14H14O9,106882120.0
326.07904,C18H14O6,21232296.0
326.082411,C15H18O6S1,4211860.0
326.10017,C15H18O8,303816256.0
326.10017,C15H18O8,303816256.0
326.10017,C15H18O8,303816256.0
326.136555,C16H22O7,141902224.0
326.15181,C20H22O4,5278254.0
326.191566,C18H30O3S1,41440464.0
326.10017,C15H18O8,47133444.0
326.10017,C15H18O8,47133444.0
328.02192,C16H8O8,20164364.0
328.039895,C9H16O7N2S2,4015561.0
328.058305,C17H12O7,39384932.0
328.079435,C14H16O9,158811536.0
328.09469,C18H16O6,26669940.0
328.11582,C15H20O8,243954208.0
328.11582,C15H20O8,243954208.0
328.152205,C16H24O7,40274168.00000001
328.16746,C20H24O4,5301376.0
328.11582,C15H20O8,37673696.0
330.03757,C16H10O8,42346795.99999999
330.0587,C13H14O10,34262140.0
330.073955,C17H14O7,53344792.0
330.095085,C14H18O9,126472592.0
330.11034,C18H18O6,36849636.0
330.13147,C15H22O8,75172072.0
332.016835,C15H8O9,20900188.0
332.05322,C16H12O8,73997447.99999999
332.089605,C17H16O7,72163376.00000001
332.110735,C14H20O9,36491244.0
332.12599,C18H20O6,51853456.0
334.032485,C15H10O9,49504904.0
334.06887,C16H14O8,108105288.0
334.105255,C17H18O7,99315616.0
334.116488,C16H18O6N2,3946058.0
334.14164,C18H22O6,64311563.99999999
336.048135,C15H12O9,93239224.0
336.08452,C16H16O8,147340416.0
336.120905,C17H20O7,154350112.0
336.15729,C18H24O6,60449672.0
338.0274,C14H10O10,29572510.0
338.0637850000001,C15H14O9,128956392.0
338.10017,C16H18O8,232842160.0
338.10017,C16H18O8,232842160.0
338.136555,C17H22O7,175106448.0
338.17294,C18H26O6,31788516.0
338.10017,C16H18O8,37804719.99999999
340.04305,C14H12O10,49473524.0
340.058305,C18H12O7,26600286.0
340.079435,C15H16O9,197058560.0
340.079435,C15H16O9,197058560.0
340.11582,C16H20O8,314002880.0
340.11582,C16H20O8,314002880.0
340.11582,C16H20O8,314002880.0
340.152205,C17H24O7,94488296.0
340.16746,C21H24O4,3749209.0
340.207216,C19H32O3S1,31947458.0
340.079435,C15H16O9,31997976.0
340.11582,C16H20O8,50400176.0
340.11582,C16H20O8,50400176.0
342.03757,C17H10O8,32058484.0
342.0587,C14H14O10,77709496.0
342.073955,C18H14O7,35855584.00000001
342.095085,C15H18O9,273496544.0000001
342.095085,C15H18O9,273496544.0000001
342.11034,C19H18O6,22751040.0
342.13147,C16H22O8,184709488.0
342.167855,C17H26O7,23297428.0
342.095085,C15H18O9,42173248.0
344.016835,C16H8O9,20841562.0
344.05322,C17H12O8,54563536.0
344.07435,C14H16O10,89385712.0
344.089605,C18H16O7,49954640.0
344.110735,C15H20O9,168240960.0
344.110735,C15H20O9,168240960.0
344.12599,C19H20O6,33297314.0
344.14712,C16H24O8,47033884.0
344.110735,C15H20O9,25975808.0
346.032485,C16H10O9,44473384.0
346.06887,C17H14O8,80432952.0
346.09,C14H18O10,46305336.0
346.105255,C18H18O7,68684816.0
346.126385,C15H22O9,39314964.0
346.14164,C19H22O6,43797896.0
347.1368890000001,C18H21O6N1,3747572.0
348.048135,C16H12O9,88287704.0
348.08452,C17H16O8,113007296.0
348.099775,C21H16O5,5296693.0
348.120905,C18H20O7,101803720.0
348.15729,C19H24O6,50558020.0
350.0274,C15H10O10,37308600.0
350.0637850000001,C16H14O9,129871936.0
350.10017,C17H18O8,164206016.0
350.136555,C18H22O7,140790336.0
350.17294,C19H26O6,39191328.0
352.032502,C9H12O9N4S1,5054301.999999999
352.04305,C15H12O10,75943784.0
352.079435,C16H16O9,173559440.0
352.079435,C16H16O9,173559440.0
352.11582,C17H20O8,248207376.0
352.11582,C17H20O8,248207376.0
352.11582,C17H20O8,248207376.0
352.152205,C18H24O7,122503120.0
352.18859,C19H28O6,15625028.0
352.079435,C16H16O9,27839780.0
352.11582,C17H20O8,43686036.0
352.11582,C17H20O8,43686036.0
354.03757,C18H10O8,22384258.0
354.0587,C15H14O10,108926576.0
354.073955,C19H14O7,23837838.0
354.095085,C16H18O9,276571360.0000001
354.095085,C16H18O9,276571360.0000001
354.13147,C17H22O8,262922608.0
354.13147,C17H22O8,262922608.0
354.13147,C17H22O8,262922608.0
354.167855,C18H26O7,56218044.0
354.095085,C16H18O9,44838424.0
354.13147,C17H22O8,44546100.0
354.13147,C17H22O8,44546100.0
356.05322,C18H12O8,39159504.0
356.07435,C15H16O10,159011504.0
356.089605,C19H16O7,29414566.0
356.110735,C16H20O9,293962208.0
356.110735,C16H20O9,293962208.0
356.110735,C16H20O9,293962208.0
356.14712,C17H24O8,120477296.0
356.110735,C16H20O9,47175536.0
356.110735,C16H20O9,47175536.0
358.032485,C17H10O9,38221940.00000001
358.051111,C18H14O6S1,6197073.0
358.053615,C14H14O11,36033172.0
358.06887,C18H14O8,54885036.0
358.080103,C17H14O7N2,4088552.0
358.09,C15H18O10,149426784.0
358.105255,C19H18O7,41376024.0
358.126385,C16H22O9,139206992.0
358.14164,C20H22O6,25350188.0
358.16277,C17H26O8,27011316.0
360.01175,C16H8O10,15879696.0
360.048135,C17H12O9,69971160.0
360.06611,C10H20O8N2S2,5539379.0
360.08452,C18H16O8,78042527.99999999
360.10565,C15H20O10,69741520.0
360.120905,C19H20O7,63182180.0
360.142035,C16H24O9,29828512.0
360.15729,C20H24O6,34415360.0
362.0274,C16H10O10,38853608.0
362.0637850000001,C17H14O9,112638208.0
362.10017,C18H18O8,112286480.0
362.136555,C19H22O7,92158368.0
362.17294,C20H26O6,33376816.0
364.032502,C10H12O9N4S1,3876192.0
364.04305,C16H12O10,87118048.0
364.079435,C17H16O9,149699264.0
364.098061,C18H20O6S1,4019079.0
364.11582,C18H20O8,170246672.0
364.152205,C19H24O7,108188192.0
364.18859,C20H28O6,19395606.0
366.022315,C15H10O11,22931906.0
366.0587,C16H14O10,128224616.0
366.095085,C17H18O9,211010704.0
366.13147,C18H22O8,230274224.0
366.13147,C18H22O8,230274224.0
366.13147,C18H22O8,230274224.0
366.146725,C22H22O5,4189014.0
366.167855,C19H26O7,78022840.00000001
366.13147,C18H22O8,43056344.0
366.13147,C18H22O8,43056344.0
368.037965,C15H12O11,43865840.0
368.05322,C19H12O8,25894474.0
368.07435,C16H16O10,170739600.0
368.110735,C17H20O9,301784800.0
368.110735,C17H20O9,301784800.0
368.110735,C17H20O9,301784800.0
368.14712,C18H24O8,189218576.0
368.183505,C19H28O7,28517122.0
368.110735,C17H20O9,53453288.0
368.110735,C17H20O9,53453288.0
370.032485,C18H10O9,26919004.0
370.053615,C15H14O11,66849592.00000001
370.06887,C19H14O8,35402324.0
370.09,C16H18O10,228870832.0
370.09,C16H18O10,228870832.0
370.105255,C20H18O7,24319878.0
370.126385,C17H22O9,264361008.0
370.126385,C17H22O9,264361008.0
370.126385,C17H22O9,264361008.0
370.16277,C18H26O8,74468104.0
370.09,C16H18O10,35276784.0
370.126385,C17H22O9,43554600.0
370.126385,C17H22O9,43554600.0
372.029725,C10H16O9N2S2,3839029.0
372.048135,C18H12O9,50752072.0
372.069265,C15H16O11,81713560.0
372.08452,C19H16O8,51260304.0
372.10565,C16H20O10,192319328.0
372.120905,C20H20O7,35258983.99999999
372.142035,C17H24O9,101681144.0
372.15729,C21H24O6,19269638.0
374.0274,C17H10O10,36177352.0
374.0637850000001,C18H14O9,81602736.00000001
374.07904,C22H14O6,4735963.0
374.084915,C15H18O11,53318908.0
374.10017,C19H18O8,71209096.0
374.1213,C16H22O10,71475928.0
374.136555,C20H22O7,52733508.0
374.157685,C17H26O9,18995516.0
374.17294,C21H26O6,21166092.0
376.04305,C17H12O10,81141296.0
376.079435,C18H16O9,113084640.0
376.09469,C22H16O6,4067484.0
376.100565,C15H20O11,16394495.0
376.11582,C19H20O8,104667504.0
376.152205,C20H24O7,70873063.99999999
376.18859,C21H28O6,17768328.0
378.022315,C16H10O11,25917314.0
378.0587,C17H14O10,130577784.0
378.095085,C18H18O9,152782976.0
378.13147,C19H22O8,156508448.0
378.13147,C19H22O8,156508448.0
378.167855,C20H26O7,71256231.99999999
378.13147,C19H22O8,30818540.0
380.027417,C10H12O10N4S1,3743311.0
380.037965,C16H12O11,62614588.0
380.07435,C17H16O10,161557776.0
380.110735,C18H20O9,227559728.0
380.14712,C19H24O8,181152880.0
380.14712,C19H24O8,181152880.0
380.183505,C20H28O7,42063920.0
380.14712,C19H24O8,35012104.0
382.032485,C19H10O9,17856176.0
382.053615,C16H14O11,92606736.0
382.06887,C20H14O8,22645284.0
382.09,C17H18O10,214973488.0
382.09,C17H18O10,214973488.0
382.126385,C18H22O9,287372319.9999999
382.126385,C18H22O9,287372319.9999999
382.126385,C18H22O9,287372319.9999999
382.16277,C19H26O8,115530104.0
383.079374,C23H13O5N1,3626367.0
382.09,C17H18O10,36549600.0
382.126385,C18H22O9,52835620.0
382.126385,C18H22O9,52835620.0
384.048135,C19H12O9,35044972.0
384.069265,C16H16O11,120479528.0
384.08452,C20H16O8,28834742.0
384.10565,C17H20O10,264885584.0
384.10565,C17H20O10,264885584.0
384.120905,C21H20O7,19595292.0
384.142035,C18H24O9,195578208.0
384.142035,C18H24O9,195578208.0
384.17842,C19H28O8,38886096.00000001
384.10565,C17H20O10,44519064.0
384.142035,C18H24O9,36375875.99999999
386.0274,C18H10O10,29693830.0
386.0637850000001,C19H14O9,54616552.0
386.084915,C16H18O11,127087816.0
386.10017,C20H18O8,41105456.0
386.1213,C17H22O10,187226848.0
386.1213,C17H22O10,187226848.0
386.136555,C21H22O7,29565580.0
386.157685,C18H26O9,66128100.0
386.1213,C17H22O10,34251660.0
388.04305,C18H12O10,59112292.0
388.079435,C19H16O9,77820832.0
388.100565,C16H20O11,78019600.0
388.11582,C20H20O8,62388859.99999999
388.13695,C17H24O10,61563148.0
388.152205,C21H24O7,40108144.0
390.022315,C17H10O11,28305480.0
390.0587,C18H14O10,102691016.0
390.076675,C11H22O9N2S2,5631282.0
390.095085,C19H18O9,107610032.0
390.116215,C16H22O11,21845062.0
390.13147,C20H22O8,93358520.0
390.167855,C21H26O7,49827180.0
392.037965,C17H12O11,67656424.0
392.07435,C18H16O10,141756928.0
392.092325,C11H24O9N2S2,4853448.0
392.110735,C19H20O9,152302624.0
392.14712,C20H24O8,126897816.0
392.183505,C21H28O7,40025296.0
393.034081,C17H15O6N1S2,4071009.0
393.100109,C25H15O4N1,3737849.0
394.0430670000001,C11H14O10N4S1,5331288.0
394.053615,C17H14O11,114327608.0
394.064848,C16H14O10N2,3724095.0
394.09,C18H18O10,175251616.0
394.126385,C19H22O9,217549632.0
394.126385,C19H22O9,217549632.0
394.14164,C23H22O6,4057606.0
394.16277,C20H26O8,119886504.0
394.199155,C21H30O7,17988204.0
395.042989,C23H9O6N1,3997810.0
394.126385,C19H22O9,42748244.0
396.03288,C16H12O12,30839626.0
396.048135,C20H12O9,22057406.0
396.069265,C17H16O11,139434464.0
396.08452,C21H16O8,17791196.0
396.10565,C18H20O10,238797136.0
396.10565,C18H20O10,238797136.0
396.142035,C19H24O9,226186960.0
396.142035,C19H24O9,226186960.0
396.142035,C19H24O9,226186960.0
396.17842,C20H28O8,62984756.0
396.10565,C18H20O10,43365936.0
396.142035,C19H24O9,43848524.0
396.142035,C19H24O9,43848524.0
398.0274,C19H10O10,21764386.0
398.04853,C16H14O12,52141152.0
398.0637850000001,C20H14O9,33705492.0
398.0671560000001,C17H18O9S1,7868120.0
398.084915,C17H18O11,168434848.0
398.092126,C11H18O12N4,4308366.0
398.10017,C21H18O8,23442724.0
398.1213,C18H22O10,261603360.0
398.1213,C18H22O10,261603360.0
398.157685,C19H26O9,128504288.0
398.19407,C20H30O8,18779652.0
398.1213,C18H22O10,49718832.0
400.04305,C19H12O10,39997096.0
400.06418,C16H16O12,60436468.0
400.079435,C20H16O9,43522044.0
400.100565,C17H20O11,147005376.0
400.11582,C21H20O8,31341846.0
400.13695,C18H24O10,133565784.0
400.152205,C22H24O7,21372454.0
400.1733350000001,C19H28O9,33096950.0
402.022315,C18H10O11,27798010.0
402.0587,C19H14O10,73523720.0
402.07983,C16H18O12,57513400.0
402.095085,C20H18O9,68735680.0
402.116215,C17H22O11,91223400.0
402.13147,C21H22O8,54747068.0
402.1526,C18H26O10,44357856.0
402.167855,C22H26O7,32777552.0
404.037965,C18H12O11,61550280.0
404.05322,C22H12O8,5553650.0
404.07435,C19H16O10,109268272.0
404.09548,C16H20O12,24294676.0
404.110735,C20H20O9,97912424.0
404.131865,C17H24O11,23632188.0
404.14712,C21H24O8,78508808.0
404.183505,C22H28O7,35138092.00000001
406.053615,C18H14O11,114564416.0
406.053615,C18H14O11,114564416.0
406.064848,C17H14O10N2,3981478.0
406.09,C19H18O10,140231504.0
406.126385,C20H22O9,142371424.0
406.16277,C21H26O8,93670448.0
406.199155,C22H30O7,23347886.0
406.053615,C18H14O11,19744564.0
408.03288,C17H12O12,45463852.0
408.058717,C12H16O10N4S1,3958369.0
408.069265,C18H16O11,149653088.0
408.10565,C19H20O10,184031152.0
408.142035,C20H24O9,188576112.0
408.142035,C20H24O9,188576112.0
408.17842,C21H28O8,72494008.0
409.095024,C25H15O5N1,3752253.0
408.142035,C20H24O9,39353140.0
410.04853,C17H14O12,76336072.0
410.0637850000001,C21H14O9,20930152.0
410.084915,C18H18O11,170546400.0
410.1213,C19H22O10,249500000.0
410.1213,C19H22O10,249500000.0
410.157685,C20H26O9,161595424.0
410.19407,C21H30O8,31862784.0
410.1213,C19H22O10,48316792.0
412.04305,C20H12O10,31079104.0
412.06418,C17H16O12,97091488.0
412.079435,C21H16O9,30682154.0
412.100565,C18H20O11,201732736.0
412.11582,C22H20O8,20286394.0
412.13695,C19H24O10,227315296.0
412.13695,C19H24O10,227315296.0
412.1733350000001,C20H28O9,75586824.0
412.13695,C19H24O10,45635796.0
414.022315,C19H10O11,23306012.0
414.0587,C20H14O10,52095260.0
414.07983,C17H18O12,107578408.0
414.095085,C21H18O9,41582308.0
414.116215,C18H22O11,178985552.0
414.116215,C18H22O11,178985552.0
414.13147,C22H22O8,31258188.0
414.1526,C19H26O10,110940576.0
414.167855,C23H26O7,18877222.0
414.188985,C20H30O9,20366888.0
414.116215,C18H22O11,34210048.0
416.037965,C19H12O11,52167676.0
416.049198,C18H12O10N2,3774640.0
416.07435,C20H16O10,76223439.99999999
416.09548,C17H20O12,80876904.0
416.110735,C21H20O9,60204984.0
416.131865,C18H24O11,88761736.0
416.14712,C22H24O8,46916860.0
416.1682500000001,C19H28O10,28824442.0
416.183505,C23H28O7,24022972.0
418.01723,C18H10O12,20856560.0
418.053615,C19H14O11,95732712.0
418.053615,C19H14O11,95732712.0
418.09,C20H18O10,105188264.0
418.11113,C17H22O12,32729680.0
418.126385,C21H22O9,91141088.0
418.147515,C18H26O11,20665644.0
418.16277,C22H26O8,65526564.0
418.199155,C23H30O7,21714018.0
418.053615,C19H14O11,17270116.0
420.03288,C18H12O12,51655508.0
420.069265,C19H16O11,136874944.0
420.069265,C19H16O11,136874944.0
420.10565,C20H20O10,137266336.0
420.142035,C21H24O9,126686192.0
420.17842,C22H28O8,66571600.0
420.069265,C19H16O11,26879332.0
422.038633,C20H10O9N2,4243492.0
422.04853,C18H14O12,94873696.0
422.0671560000001,C19H18O9S1,8480487.0
422.084915,C19H18O11,157222976.0
422.1213,C20H22O10,185518192.0
422.157685,C21H26O9,149489808.0
422.19407,C22H30O8,44918500.0
424.027795,C17H12O13,18977928.0
424.04305,C21H12O10,16299449.0
424.046421,C18H16O10S1,6189073.0
424.06418,C18H16O12,103781688.0
424.079435,C22H16O9,14932292.0
424.100565,C19H20O11,155077232.0
424.100565,C19H20O11,155077232.0
424.13695,C20H24O10,187584960.0
424.13695,C20H24O10,187584960.0
424.1733350000001,C21H28O9,84840000.0
424.100565,C19H20O11,34327491.99999999
424.13695,C20H24O10,43603468.0
426.022315,C20H10O11,17272428.0
426.043445,C17H14O13,35499868.0
426.0587,C21H14O10,34897424.0
426.07983,C18H18O12,135381760.0
426.07983,C18H18O12,135381760.0
426.087041,C12H18O13N4,5297836.0
426.095085,C22H18O9,25625904.0
426.116215,C19H22O11,215741552.0
426.116215,C19H22O11,215741552.0
426.13147,C23H22O8,16873294.0
426.1526,C20H26O10,173779136.0
426.1526,C20H26O10,173779136.0
426.188985,C21H30O9,40623768.00000001
426.20424,C25H30O6,4279525.999999999
426.22537,C22H34O8,4360003.0
426.07983,C18H18O12,25584576.0
426.116215,C19H22O11,43092284.0
426.1526,C20H26O10,37730392.0
428.037965,C20H12O11,41110336.0
428.059095,C17H16O13,50996300.0
428.07435,C21H16O10,50600104.0
428.09548,C18H20O12,135763424.0
428.110735,C22H20O9,36420784.00000001
428.131865,C19H24O11,171791824.0
428.14712,C23H24O8,27226564.0
428.1682500000001,C20H28O10,72259624.0
428.183505,C24H28O7,13903045.0
428.21989,C25H32O6,3810311.0
430.01723,C19H10O12,22047914.0
430.053615,C20H14O11,71950040.0
430.053615,C20H14O11,71950040.0
430.068219,C16H18O10N2S1,3824826.0
430.074745,C17H18O13,52548268.0
430.09,C21H18O10,69108367.99999999
430.11113,C18H22O12,97073264.0
430.126385,C22H22O9,55558588.0
430.147515,C19H26O11,69636072.0
430.16277,C23H26O8,39691396.0
430.199155,C24H30O7,15460936.0
430.053615,C20H14O11,13978643.0
432.03288,C19H12O12,49131580.0
432.069265,C20H16O11,108191640.0
432.069265,C20H16O11,108191640.0
432.10565,C21H20O10,93558328.0
432.1267800000001,C18H24O12,37385820.0
432.142035,C22H24O9,81403856.0
432.17842,C23H28O8,47028620.0
432.069265,C20H16O11,21400484.0
434.04853,C19H14O12,98329240.0
434.0637850000001,C23H14O9,8121175.0
434.084915,C20H18O11,133871400.0
434.1213,C21H22O10,122614496.0
434.157685,C22H26O9,108309120.0
434.19407,C23H30O8,43136880.0
435.116549,C20H21O10N1,15117950.0
436.027795,C18H12O13,28359876.0
436.053632,C13H16O11N4S1,4231451.0
436.06418,C19H16O12,135398928.0
436.100565,C20H20O11,154658816.0
436.13695,C21H24O10,167884176.0
436.1733350000001,C22H28O9,105979576.0
436.20972,C23H32O8,24774626.0
438.043445,C18H14O13,58454556.0
438.0587,C22H14O10,20525934.0
438.07983,C19H18O12,147027712.0
438.087041,C13H18O13N4,3631810.0
438.116215,C20H22O11,191375328.0
438.1348409999999,C21H26O8S1,3697091.0
438.1526,C21H26O10,179584320.0
438.167855,C25H26O7,5855795.0
438.188985,C22H30O9,62769028.0
440.037965,C21H12O11,26977400.0
440.059095,C18H16O13,75978024.0
440.07435,C22H16O10,30182184.0
440.09548,C19H20O12,155294208.0
440.110735,C23H20O9,20291012.0
440.1318649999999,C20H24O11,201885040.0
440.14712,C24H24O8,14343547.0
440.1682500000001,C21H28O10,114588752.0
440.2046350000001,C22H32O9,22918364.0
442.01723,C20H10O12,17970480.0
442.053615,C21H14O11,50188740.0
442.074745,C18H18O13,85434368.0
442.09,C22H18O10,41289920.00000001
442.11113,C19H22O12,149419472.0
442.11113,C19H22O12,149419472.0
442.126385,C23H22O9,30483144.0
442.147515,C20H26O11,135210720.0
442.16277,C24H26O8,22617342.0
442.1839,C21H30O10,40592704.0
443.0973490000001,C21H21O4N3S2,3623284.0
442.11113,C19H22O12,28846924.0
444.03288,C20H12O12,44438224.0
444.069265,C21H16O11,77722184.0
444.069265,C21H16O11,77722184.0
444.090395,C18H20O13,71159016.0
444.10565,C22H20O10,59981912.0
444.1267800000001,C19H24O12,96121048.0
444.142035,C23H24O9,47268024.0
444.163165,C20H28O11,49131376.0
444.17842,C24H28O8,28652684.0
444.069265,C21H16O11,15011286.0
446.0307710000001,C20H14O10S1,4470671.000000001
446.04853,C20H14O12,80243088.0
446.084915,C21H18O11,97371288.0
446.106045,C18H22O13,37399944.0
446.1213,C22H22O10,80792400.0
446.14243,C19H26O12,32898440.0
446.157685,C23H26O9,65862092.00000001
446.19407,C24H30O8,32404272.0
448.027795,C19H12O13,34094715.99999999
448.06418,C20H16O12,120969192.0
448.06418,C20H16O12,120969192.0
