molecular weight,molecular formula,strength
248.10486,C14H16O4,30443584.0
248.141245,C15H20O3,9521519.0
248.03209,C12H8O6,4191626.0
249.063724,C12H11O5N1,6348260.0
248.068475,C13H12O5,5688669.0
249.100109,C13H15O4N1,4325165.999999999
248.10486,C14H16O4,4887061.999999999
250.011355,C11H6O7,18429490.0
250.04774,C12H10O6,45488308.0
250.084125,C13H14O5,46035824.0
250.12051,C14H18O4,32034308.0
250.156895,C15H22O3,6094318.0
251.042989,C11H9O6N1,4135255.0
250.04774,C12H10O6,5145220.000000001
251.079374,C12H13O5N1,6170645.0
250.084125,C13H14O5,7028159.0
250.12051,C14H18O4,4351394.000000001
251.99062,C10H4O8,7922271.0
252.04226,C15H8O4,6730344.0
252.06339,C12H12O6,45025464.0
252.078645,C16H12O3,6292638.0
252.099775,C13H16O5,57361164.0
252.13616,C14H20O4,19188946.0
253.058639,C11H11O6N1,4913741.0
252.06339,C12H12O6,5716243.0
253.095024,C12H15O5N1,4466644.000000001
252.099775,C13H16O5,7974627.0
254.021525,C14H6O5,5605398.0
254.042655,C11H10O7,27129314.0
254.05791,C15H10O4,14422646.0
254.07904,C12H14O6,63564076.0
254.094295,C16H14O3,6849912.0
254.115425,C13H18O5,46431240.0
254.15181,C14H22O4,5687451.0
255.053159,C14H9O4N1,3954423.0
255.074289,C11H13O6N1,4752728.0
254.07904,C12H14O6,8065280.0
254.115425,C13H18O5,6393746.0
256.037175,C14H8O5,19177858.0
256.058305,C11H12O7,30271388.0
256.07356,C15H12O4,18237726.0
256.09469,C12H16O6,73021000.0
256.109945,C16H16O3,7853527.000000001
256.131075,C13H20O5,15024303.0
256.24023,C16H32O2,7799225.0
256.058305,C11H12O7,3932544.0
257.068809,C14H11O4N1,4317242.0
256.09469,C12H16O6,9592460.0
258.01644,C13H6O6,12500458.0
258.03757,C10H10O8,6163617.0
258.052825,C14H10O5,34117220.0
258.073955,C11H14O7,32309646.0
258.08921,C15H14O4,19465312.0
258.11034,C12H18O6,28635380.0
258.125595,C16H18O3,8940481.0
259.048074,C13H9O5N1,5383003.0
258.052825,C14H10O5,4952230.0
258.073955,C11H14O7,4482403.999999999
259.084459,C14H13O4N1,3719096.0
259.995705,C12H4O7,3752514.0
260.03209,C13H8O6,32643514.0
260.068475,C14H12O5,40517720.0
260.089605,C11H16O7,14619023.0
260.10486,C15H16O4,23313400.0
260.141245,C16H20O3,7638737.000000001
260.03209,C13H8O6,4089376.0
261.063724,C13H11O5N1,6496907.0
260.068475,C14H12O5,5288866.000000001
261.100109,C14H15O4N1,3973349.0
260.10486,C15H16O4,3964230.0
262.011355,C12H6O7,15414752.0
262.04774,C13H10O6,49296392.0
262.084125,C14H14O5,45968788.0
262.12051,C15H18O4,27287688.0
262.156895,C16H22O3,5451657.0
263.042989,C12H9O6N1,5621347.0
262.04774,C13H10O6,7055571.0
263.079374,C13H13O5N1,7156030.0
262.084125,C14H14O5,6620704.0
262.12051,C15H18O4,4544830.999999999
263.99062,C11H4O8,3801536.0
264.027005,C12H8O7,36878688.0
264.06339,C13H12O6,56834544.0
264.099775,C14H16O5,57847848.0
264.13616,C15H20O4,24818392.0
264.027005,C12H8O7,4176906.0
265.058639,C12H11O6N1,7351801.000000001
264.06339,C13H12O6,7212703.0
265.095024,C13H15O5N1,6246840.0
264.099775,C14H16O5,8840262.0
264.13616,C15H20O4,4158763.0
266.00627,C11H6O8,14745751.0
266.032107,C6H10O6N4S1,4620716.999999999
266.042655,C12H10O7,40686960.00000001
266.05791,C16H10O4,9938866.0
266.07904,C13H14O6,67540088.0
266.115425,C14H18O5,65780908.00000001
266.15181,C15H22O4,10971215.0
266.155181,C12H26O4S1,20680308.0
266.042655,C12H10O7,4894698.0
267.074289,C12H13O6N1,7114528.0
266.07904,C13H14O6,9611215.000000002
267.110674,C13H17O5N1,4096857.0
266.115425,C14H18O5,10138807.0
268.037175,C15H8O5,12041534.0
268.047757,C6H12O6N4S1,6330161.0
268.058305,C12H12O7,47246576.0
268.07356,C16H12O4,12891329.0
268.09469,C13H16O6,102458632.0
268.109945,C17H16O3,4646994.0
268.131075,C14H20O5,40811220.00000001
268.058305,C12H12O7,5749468.0
269.068809,C15H11O4N1,3776315.0
269.089939,C12H15O6N1,5783572.0
268.09469,C13H16O6,13772869.0
268.131075,C14H20O5,6307291.0
270.01644,C14H6O6,8053150.0
270.03757,C11H10O8,15773603.0
270.052825,C15H10O5,24502218.0
270.073955,C12H14O7,75561832.0
270.08921,C16H14O4,14466622.0
270.11034,C13H18O6,89008528.0
270.125595,C17H18O3,5838020.0
270.146725,C14H22O5,10519117.0
271.048074,C14H9O5N1,4764148.999999999
270.073955,C12H14O7,9467680.0
270.11034,C13H18O6,11535679.0
272.03209,C14H8O6,28975526.0
272.05322,C11H12O8,19843370.0
272.068475,C15H12O5,31925930.0
272.089605,C12H16O7,74766072.0
272.10486,C16H16O4,17140648.0
272.12599,C13H20O6,23443570.0
272.141245,C17H20O3,6549116.0
273.027339,C13H7O6N1,4104707.0
272.03209,C14H8O6,3879051.0
273.063724,C14H11O5N1,6387418.0
272.068475,C15H12O5,4732861.999999999
272.089605,C12H16O7,9862575.0
274.011355,C13H6O7,14559569.0
274.04774,C14H10O6,43937288.0
274.06887,C11H14O8,16202713.0
274.084125,C15H14O5,36192860.0
274.105255,C12H18O7,20423912.0
274.12051,C16H18O4,20260060.0
274.156895,C17H22O3,5551347.0
275.042989,C13H9O6N1,6239347.0
274.04774,C14H10O6,5976954.0
275.079374,C14H13O5N1,7080069.0
274.084125,C15H14O5,5596932.0
276.027005,C13H8O7,32753132.0
276.06339,C14H12O6,58007232.00000001
276.099775,C15H16O5,43947532.0
276.13616,C16H20O4,20270216.0
276.027005,C13H8O7,4459259.0
277.058639,C13H11O6N1,8271598.999999999
276.06339,C14H12O6,7610809.0
277.095024,C14H15O5N1,6165375.0
276.099775,C15H16O5,7102263.0
278.00627,C12H6O8,10080211.0
278.042655,C13H10O7,52155564.0
278.07904,C14H14O6,76490296.0
278.115425,C15H18O5,56267504.0
278.15181,C16H22O4,13595917.0
279.037904,C12H9O7N1,4323771.0
278.042655,C13H10O7,6302034.0
279.074289,C13H13O6N1,9090599.0
278.07904,C14H14O6,11261898.0
279.110674,C14H17O5N1,5148997.000000001
278.115425,C15H18O5,9076347.0
279.256214,C18H33O1N1,3975109.0
280.02192,C12H8O8,25946778.0
280.037175,C16H8O5,9877014.000000002
280.047757,C7H12O6N4S1,4891196.0
280.058305,C13H12O7,66065600.0
280.07356,C17H12O4,9840601.0
280.09469,C14H16O6,93061864.0
280.131075,C15H20O5,57834888.0
280.16746,C16H24O4,5705777.0
281.047679,C19H7O2N1,3906905.0
281.053554,C12H11O7N1,4823346.000000001
280.058305,C13H12O7,8443314.999999998
281.089939,C13H15O6N1,9383734.0
280.09469,C14H16O6,15082204.0
280.131075,C15H20O5,8589094.0
281.2718640000001,C18H35O1N1,15148948.0
282.01644,C15H6O6,6486576.0
282.03757,C12H10O8,32056406.0
282.052825,C16H10O5,17584136.0
282.063407,C7H14O6N4S1,4995024.999999999
282.073955,C13H14O7,95622520.0
282.08921,C17H14O4,10484186.0
282.11034,C14H18O6,127092968.0
282.146725,C15H22O5,28241432.0
282.03757,C12H10O8,3811730.0
283.048074,C15H9O5N1,3799525.0
283.069204,C12H13O7N1,6247439.0
282.073955,C13H14O7,12114286.0
283.1055890000001,C13H17O6N1,5760022.0
282.11034,C14H18O6,18993444.0
282.146725,C15H22O5,4564603.999999999
284.03209,C15H8O6,20067466.0
284.05322,C12H12O8,41141488.0
284.068475,C16H12O5,24175304.0
284.089605,C13H16O7,151573456.0
284.10486,C17H16O4,11645843.0
284.12599,C14H20O6,79119528.0
284.141245,C18H20O3,3909702.0
284.162375,C15H24O5,6374378.0
284.05322,C12H12O8,5084140.0
285.063724,C15H11O5N1,5609863.0
284.068475,C16H12O5,4205733.999999999
285.084854,C12H15O7N1,4777101.000000001
284.089605,C13H16O7,21143064.0
284.12599,C14H20O6,11597931.0
286.011355,C14H6O7,9400471.0
286.032485,C11H10O9,6759207.0
286.04774,C15H10O6,36443440.00000001
286.06887,C12H14O8,63424744.00000001
286.084125,C16H14O5,27476580.0
286.105255,C13H18O7,107364088.0
286.12051,C17H18O4,14086013.0
286.14164,C14H22O6,17150318.0
286.156895,C18H22O3,4125537.0
287.042989,C14H9O6N1,6083527.0
286.04774,C15H10O6,5029860.000000001
286.06887,C12H14O8,7927100.0
287.079374,C15H13O5N1,6427017.0
286.084125,C16H14O5,5282468.0
286.105255,C13H18O7,15220310.0
288.027005,C14H8O7,31180274.0
288.048135,C11H12O9,8284061.0
288.06339,C15H12O6,48795188.0
288.08452,C12H16O8,45375684.0
288.099775,C16H16O5,31594962.0
288.120905,C13H20O7,20838706.0
288.13616,C17H20O4,15556617.0
288.027005,C14H8O7,3618355.0
289.058639,C14H11O6N1,8851513.0
288.06339,C15H12O6,6777023.0
288.08452,C12H16O8,5332505.999999999
289.095024,C15H15O5N1,5733075.0
288.099775,C16H16O5,5535285.0
290.00627,C13H6O8,11226416.0
290.042655,C14H10O7,54938160.0
290.0637850000001,C11H14O9,4124696.0
290.07904,C15H14O6,61507931.99999999
290.10017,C12H18O8,9248377.0
290.115425,C16H18O5,39160836.0
290.15181,C17H22O4,13955688.0
291.037904,C13H9O7N1,6202882.0
290.042655,C14H10O7,7210023.0
291.074289,C14H13O6N1,9370437.0
290.07904,C15H14O6,9072602.0
291.110674,C15H17O5N1,4693458.0
290.115425,C16H18O5,6669368.0
292.02192,C13H8O8,27717546.0
292.037175,C17H8O5,4338665.0
292.058305,C14H12O7,76389784.0
292.07356,C18H12O4,6637574.0
292.09469,C15H16O6,78148840.0
292.131075,C16H20O5,44980384.0
292.16746,C17H24O4,8862129.000000002
292.02192,C13H8O8,3672159.0
293.053554,C13H11O7N1,8463313.0
292.058305,C14H12O7,10441135.0
293.089939,C14H15O6N1,10709380.0
292.09469,C15H16O6,12264168.0
293.126324,C15H19O5N1,3615110.0
292.131075,C16H20O5,7842107.0
294.001185,C12H6O9,6758154.0
294.027022,C7H10O7N4S1,4017809.0
294.03757,C13H10O8,47877052.0
294.052825,C17H10O5,12884313.0
294.073955,C14H14O7,99635528.0
294.08921,C18H14O4,7718045.0
294.11034,C15H18O6,118144472.0
294.146725,C16H22O5,33463790.0
294.18311,C17H26O4,18788090.0
294.186481,C14H30O4S1,11453429.0
294.03757,C13H10O8,6219443.0
295.063329,C20H9O2N1,4298121.000000001
295.069204,C13H13O7N1,10600573.0
294.073955,C14H14O7,13131326.0
295.1055890000001,C14H17O6N1,8254084.0
294.11034,C15H18O6,18800266.0
294.146725,C16H22O5,6203337.0
295.251129,C18H33O2N1,7312030.999999999
296.03209,C16H8O6,13342645.0
296.042672,C7H12O7N4S1,6790950.0
296.05322,C13H12O8,60961004.0
296.068475,C17H12O5,17268744.0
296.089605,C14H16O7,162160592.0
296.10486,C18H16O4,8097160.0
296.12599,C15H20O6,127150384.0
296.162375,C16H24O5,16645671.0
296.05322,C13H12O8,7868992.0
297.063724,C16H11O5N1,4499284.0
297.084854,C13H15O7N1,11186121.0
296.089605,C14H16O7,24093288.0
297.121239,C14H19O6N1,4712147.0
296.12599,C15H20O6,20066074.0
298.011355,C15H6O7,8428540.0
298.032485,C12H10O9,16863482.0
298.04774,C16H10O6,26377498.0
298.058322,C7H14O7N4S1,6780159.0
298.06887,C13H14O8,104208584.0
298.084125,C17H14O5,19882022.0
298.105255,C14H18O7,213923504.0
298.12051,C18H18O4,9539936.999999998
298.14164,C15H22O6,59369084.0
298.160266,C16H26O3S1,13679017.0
299.042989,C15H9O6N1,5256989.000000001
298.04774,C16H10O6,3965640.0
299.064119,C12H13O8N1,4170747.0
298.06887,C13H14O8,14875117.0
299.079374,C16H13O5N1,4961892.0
299.1005040000001,C13H17O7N1,6715540.0
298.105255,C14H18O7,29566858.0
298.14164,C15H22O6,9651004.0
300.027005,C15H8O7,23916392.0
300.04498,C8H16O6N2S2,3810750.0
300.048135,C12H12O9,22716406.0
300.06339,C16H12O6,38110288.0
300.08452,C13H16O8,143905808.0
300.099775,C17H16O5,22786678.0
300.120905,C14H20O7,104133864.0
300.13616,C18H20O4,10210754.0
300.15729,C15H24O6,10181159.0
301.058639,C15H11O6N1,7636440.0
300.06339,C16H12O6,5805219.0
300.08452,C13H16O8,19178584.0
301.095024,C16H15O5N1,4360992.0
300.099775,C17H16O5,4135710.0
300.120905,C14H20O7,14500799.0
302.00627,C14H6O8,12315945.0
302.042655,C15H10O7,43262356.0
302.0637850000001,C12H14O9,25128180.0
302.07904,C16H14O6,46220780.0
302.082411,C13H18O6S1,3685004.0
302.10017,C13H18O8,77758968.00000001
302.115425,C17H18O5,28570018.0
302.136555,C14H22O7,17761012.0
302.15181,C18H22O4,12164970.0
303.037904,C14H9O7N1,6802357.0
302.042655,C15H10O7,6623624.0
303.074289,C15H13O6N1,9248907.0
302.07904,C16H14O6,7389814.000000001
302.10017,C13H18O8,10323989.0
303.110674,C16H17O5N1,4663472.999999999
302.115425,C17H18O5,5157794.999999999
304.02192,C14H8O8,23522454.0
304.058305,C15H12O7,68222528.0
304.07356,C19H12O4,4488813.999999999
304.079435,C12H16O9,11132712.0
304.09469,C16H16O6,60013392.0
304.11582,C13H20O8,12676298.0
304.131075,C17H20O5,34307204.0
304.16746,C18H24O4,8449100.000000002
305.053554,C14H11O7N1,9573971.0
304.058305,C15H12O7,9725429.999999998
305.089939,C15H15O6N1,8789230.000000002
304.09469,C16H16O6,9411151.0
304.131075,C17H20O5,6409225.0
306.001185,C13H6O9,5699165.0
306.03757,C14H10O8,53034152.0
306.052825,C18H10O5,7616498.0
306.073955,C15H14O7,90596120.0
306.085188,C14H14O6N2,4074946.0
306.08921,C19H14O4,5085499.999999999
306.11034,C16H18O6,81726000.0
306.146725,C17H22O5,34212540.0
306.18311,C18H26O4,4594308.0
307.032819,C13H9O8N1,3976536.0
306.03757,C14H10O8,7287165.0
307.069204,C14H13O7N1,11607716.0
306.073955,C15H14O7,12703201.0
307.1055890000001,C15H17O6N1,9229142.0
306.11034,C16H18O6,13965148.0
306.146725,C17H22O5,6367532.0
308.016835,C13H8O9,19588400.0
308.03209,C17H8O6,8704913.000000002
308.042672,C8H12O7N4S1,5848357.0
308.05322,C14H12O8,84793848.0
308.068475,C18H12O5,11646218.0
308.089605,C15H16O7,139706064.0
308.100838,C14H16O6N2,4243271.0
308.10486,C19H16O4,4472619.0
308.12599,C16H20O6,99317416.0
308.162375,C17H24O5,20719296.0
309.048469,C13H11O8N1,6606954.0
308.05322,C14H12O8,10605667.0
309.084854,C14H15O7N1,13565210.0
308.089605,C15H16O7,21821580.0
309.121239,C15H19O6N1,6880510.0
308.12599,C16H20O6,16904900.0
308.162375,C17H24O5,3983004.0
310.011355,C16H6O7,5476413.0
310.032485,C13H10O9,32353306.0
310.04774,C17H10O6,17593432.0
310.051111,C14H14O6S1,3737082.0
310.058322,C8H14O7N4S1,6004092.0
310.06887,C14H14O8,115479672.0
310.084125,C18H14O5,12997130.0
310.105255,C15H18O7,221811408.0
310.12051,C19H18O4,4677131.0
310.14164,C16H22O6,79905224.0
310.178025,C17H26O5,10908495.0
310.1813959999999,C14H30O5S1,11086645.0
310.032485,C13H10O9,3942168.0
311.042989,C16H9O6N1,4127773.0
311.064119,C13H13O8N1,8704525.0
310.06887,C14H14O8,16696918.0
311.1005040000001,C14H17O7N1,11980348.0
310.105255,C15H18O7,34573212.0
310.14164,C16H22O6,12773694.0
312.027005,C16H8O7,17449016.0
312.048135,C13H12O9,47143660.0
312.06339,C17H12O6,26720934.0
312.073972,C8H16O7N4S1,3909036.0
312.08452,C14H16O8,206991040.0
312.099775,C18H16O5,17138268.0
312.120905,C15H20O7,207041008.0
312.13616,C19H20O4,5917220.0
312.15729,C16H24O6,25816744.0
312.175916,C17H28O3S1,41571684.0
312.048135,C13H12O9,5523972.0
313.058639,C16H11O6N1,5781603.0
312.06339,C17H12O6,4773959.000000001
313.0797690000001,C13H15O8N1,8593615.000000002
312.08452,C14H16O8,27761242.0
313.116154,C14H19O7N1,5714440.0
312.120905,C15H20O7,28242586.0
312.15729,C16H24O6,4279849.0
312.175916,C17H28O3S1,7075377.0
314.00627,C15H6O8,6834102.0
314.0274,C12H10O10,5822317.0
314.042655,C16H10O7,35347044.0
314.046026,C13H14O7S1,3587995.0
314.0637850000001,C13H14O9,70752720.0
314.07904,C17H14O6,31501266.0
314.082411,C14H18O6S1,3937363.0
314.10017,C14H18O8,210036432.0
314.115425,C18H18O5,18220036.0
314.118796,C15H22O5S1,4099649.0
314.136555,C15H22O7,74904176.0
314.15181,C19H22O4,7712014.0
314.17294,C16H26O6,4488669.0
315.037904,C15H9O7N1,6152155.0
314.042655,C16H10O7,5918205.0
314.0637850000001,C13H14O9,10051653.0
315.074289,C16H13O6N1,7781011.000000001
314.07904,C17H14O6,6075308.0
315.095419,C13H17O8N1,5377177.0
314.10017,C14H18O8,29659156.0
314.136555,C15H22O7,12508213.0
316.02192,C15H8O8,24942928.0
316.039895,C8H16O7N2S2,5690556.0
316.04305,C12H12O10,8961704.0
316.058305,C16H12O7,53170444.0
316.061676,C13H16O7S1,5051538.0
316.079435,C13H16O9,68737960.0
316.09469,C17H16O6,40693248.0
316.098061,C14H20O6S1,5507781.0
316.11582,C14H20O8,83815272.00000001
316.131075,C18H20O5,23632686.0
316.152205,C15H24O7,11132692.0
316.16746,C19H24O4,7419533.0
317.053554,C15H11O7N1,9951639.000000002
316.058305,C16H12O7,8202920.000000001
316.079435,C13H16O9,9354244.0
317.089939,C16H15O6N1,7618146.000000001
316.09469,C17H16O6,7262643.999999999
316.11582,C14H20O8,12487694.0
316.131075,C18H20O5,4022467.0
318.001185,C14H6O9,6679652.0
318.03757,C15H10O8,49489704.0
318.052825,C19H10O5,5382858.0
318.055545,C8H18O7N2S2,6940076.0
318.0587,C12H14O10,6880963.0
318.073955,C16H14O7,69667240.0
318.077326,C13H18O7S1,5573117.0
318.085188,C15H14O6N2,4055230.0
318.095085,C13H18O9,24165550.0
318.11034,C17H18O6,54276116.0
318.113711,C14H22O6S1,4254566.0
318.13147,C14H22O8,13451339.0
318.146725,C18H22O5,27888580.0
318.18311,C19H26O4,4945588.0
319.032819,C14H9O8N1,5375711.0
318.03757,C15H10O8,7084565.0
319.069204,C15H13O7N1,12202186.0
318.073955,C16H14O7,10885922.0
319.1055890000001,C16H17O6N1,7331964.0
318.11034,C17H18O6,9548479.000000002
318.146725,C18H22O5,5576569.0
320.016835,C14H8O9,18605252.0
320.03209,C18H8O6,5509990.0
320.05322,C15H12O8,82523183.99999999
320.068475,C19H12O5,7272283.0
320.089605,C16H16O7,93689976.0
320.092976,C13H20O7S1,4058434.0
320.100838,C15H16O6N2,4715029.000000001
320.12599,C17H20O6,73223808.0
320.162375,C18H24O5,23743858.0
321.048469,C14H11O8N1,9108409.999999998
320.05322,C15H12O8,12197986.0
321.084854,C15H15O7N1,13539824.0
320.089605,C16H16O7,16186814.0
321.121239,C16H19O6N1,6063989.0
320.12599,C17H20O6,12801039.0
320.162375,C18H24O5,4589376.0
322.032485,C14H10O9,45569444.0
322.04774,C18H10O6,12123946.0
322.058322,C9H14O7N4S1,3622689.0
322.06887,C15H14O8,112146768.0
322.080103,C14H14O7N2,4790806.0
322.084125,C19H14O5,8763349.0
322.105255,C16H18O7,145272144.0
322.116488,C15H18O6N2,3964019.0
322.14164,C17H22O6,79932888.0
322.178025,C18H26O5,12260877.0
322.032485,C14H10O9,6664200.0
323.064119,C14H13O8N1,12727938.0
322.06887,C15H14O8,17239342.0
323.1005040000001,C15H17O7N1,13658852.0
322.105255,C16H18O7,23625126.0
322.14164,C17H22O6,13902114.0
324.027005,C17H8O7,13065385.0
324.037587,C8H12O8N4S1,6520012.0
324.048135,C14H12O9,71849455.99999999
324.06339,C18H12O6,18877058.0
324.066761,C15H16O6S1,4335323.000000001
324.08452,C15H16O8,185598640.0
324.095753,C14H16O7N2,4728008.999999999
324.099775,C19H16O5,9669863.999999998
324.120905,C16H20O7,210018656.0
324.15729,C17H24O6,48890212.0
324.048135,C14H12O9,10173545.0
