""
585.06,1898473,144.96015,144.960103,-0.047,-0.325,C4 H O4 S,4,1,0,4,1,2,0.5,1.0,10,1,0.325,14190708042,0.00013378282425239964,389.6291754955472,0,1.0,4,2.0,0.20176074602321137,145,1.1654027236871514,144,0.12493061711279552,145,0.006187779053504983,145,0.006380406707222619,145,CHOS
426.07,1921346,163.007137,163.007053,-0.083,-0.51,C5 H7 O4 S,5,7,0,4,1,8,1.6,0.8,12,1,0.51,14190708042,0.00013539465362217477,389.6291754955472,-2,-0.5,2,0.3999999999999999,0.1749621316171499,163,1.2585736611018774,162,0.08856696055897828,163,0.05887514875820443,163,0.044742274401642135,163,CHOS
553.71,2258354,183.084964,183.08491,-0.054,-0.296,C10 H15 O S,10,15,0,1,1,16,1.6,0.1,22,1,0.296,14190708042,0.00015914315151266504,389.6291754955472,2,0.17647058823529413,3,-1.2000000000000002,0.11952424611058632,183,1.3366060575992833,182,0.022487634341274543,183,0.14311517129036133,183,0.1272415266719804,183,CHOS
431.35,2053277,197.006663,197.00666,-0.004,-0.019,C12 H5 O S,12,5,0,1,1,6,0.5,0.08333333333333333,26,1,0.019,14190708042,0.00014469165272958548,389.6291754955472,9,0.8095238095238095,10,-0.16666666666666696,0.2133193965317446,197,1.5229479324287354,195,0.10890413487859973,197,0.06929108407263129,197,0.052210409819934966,197,CHOS
447.54,2254647,208.991531,208.991403,-0.127,-0.609,C9 H5 O4 S,9,5,0,4,1,6,0.6666666666666666,0.4444444444444444,20,1,0.609,14190708042,0.0001588819242371106,389.6291754955472,3,0.6666666666666666,7,0.44444444444444464,0.24195866763227514,209,1.63125741076081,207,0.13119138683325104,209,0.0578441961085332,209,0.039724432663717835,209,CHOS
350.07,2350849,249.152773,249.152989,0.217,0.869,C12 H25 O3 S,12,25,0,3,1,26,2.1666666666666665,0.25,26,1,0.869,14190708042,0.0001656611490450111,389.6291754955472,-3,-0.2631578947368421,0,-1.5,0.12521745334680645,249,1.781495795401014,247,0.0068358210860992585,249,0.23219810796115326,249,0.21059629488439668,249,CHOS
372.46,3200254,251.059247,251.059483,0.236,0.94,C9 H15 O6 S,9,15,0,6,1,16,1.7777777777777777,0.6666666666666666,20,1,0.94,14190708042,0.00022551757040792202,389.6291754955472,-4,-0.4,2,-0.22222222222222232,0.22085226157904003,251,1.8898042814972769,249,0.08778852856644903,251,0.13929820821175554,251,0.11753110020043778,251,CHOS
360.99,2253586,251.095597,251.095868,0.272,1.082,C10 H19 O5 S,10,19,0,5,1,20,2.0,0.5,22,1,1.082,14190708042,0.00015880715700232148,389.6291754955472,-4,-0.38461538461538464,1,-0.7999999999999998,0.18450788939509266,251,1.8537017835437837,249,0.051424872012631795,251,0.17569477549579915,251,0.1539245128685991,251,CHOS
437.29,2109446,263.096153,263.095868,-0.285,-1.083,C11 H19 O5 S,11,19,0,5,1,20,1.8181818181818181,0.45454545454545453,24,1,1.083,14190708042,0.00014864980617998116,389.6291754955472,-3,-0.2,2,-0.7272727272727275,0.1979071965981234,263,1.9468727209585381,261,0.058464073725644994,263,0.1795097379385311,263,0.15669906332209393,263,CHOS
3.37,298365856,265.147787,265.147904,0.118,0.443,C12 H25 O4 S,12,25,0,4,1,26,2.1666666666666665,0.3333333333333333,26,1,0.443,14190708042,0.021025438273899483,389.6291754955472,-4,-0.3333333333333333,0,-1.333333333333333,0.1481625183277515,265,1.9107692307692332,263,0.0076317983361491315,265,0.23219810796115326,265,0.2092095197732533,265,CHOS
59.07,14402534,275.168594,275.168639,0.045,0.164,C14 H27 O3 S,14,27,0,3,1,28,2.0,0.21428571428571427,30,1,0.164,14190708042,0.0010149270887240484,389.6291754955472,-2,-0.13043478260869565,1,-1.4285714285714288,0.13861676054983718,275,1.9678376702304945,273,0.007225037082378094,275,0.25611883526727297,275,0.2322614393431195,275,CHOS
364.48,2531799,279.127144,279.127169,0.024,0.087,C12 H23 O5 S,12,23,0,5,1,24,2.0,0.4166666666666667,26,1,0.087,14190708042,0.0001784124507745968,389.6291754955472,-4,-0.29411764705882354,1,-1.0,0.1845068905117273,279,2.040042666137481,277,0.036567037180702755,279,0.21590730554049742,279,0.19170670111031995,279,CHOS
409.21,3627493,279.163516,279.163554,0.038,0.135,C13 H27 O4 S,13,27,0,4,1,28,2.1538461538461537,0.3076923076923077,28,1,0.135,14190708042,0.00025562452481326303,389.6291754955472,-4,-0.3,0,-1.384615384615385,0.1481625183277515,279,2.0039401681839877,277,0.00020338062688551872,279,0.25230387282454103,279,0.2281001137785097,279,CHOS
365.56,4918456,281.106411,281.106433,0.022,0.079,C11 H21 O6 S,11,21,0,6,1,22,2.0,0.5454545454545454,24,1,0.079,14190708042,0.00034659694114225507,389.6291754955472,-5,-0.42857142857142855,1,-0.7272727272727275,0.20745295437603772,281,2.076146156326786,279,0.058464073725644994,281,0.19580054035918693,281,0.17142833176274053,281,CHOS
403.58,2432098,285.11668,285.116604,-0.077,-0.268,C14 H21 O4 S,14,21,0,4,1,22,1.5714285714285714,0.2857142857142857,30,1,0.268,14190708042,0.000171386656169781,389.6291754955472,0,0.09090909090909091,4,-0.8571428571428568,0.2017597471398176,285,2.0971111055986853,283,0.05064544060667231,285,0.2072464280053623,285,0.1825265335766062,285,CHOS
359.86,2332262,291.054324,291.054398,0.073,0.252,C11 H15 O7 S,11,15,0,7,1,16,1.4545454545454546,0.6363636363636364,24,1,0.252,14190708042,0.0001643513482975792,389.6291754955472,-3,-0.07692307692307693,4,0.0,0.27059594096601813,291,2.2054195916949766,289,0.1163345514146954,291,0.14692813309727626,291,0.12169342599622723,291,CHOS
204.56,153574704,293.179234,293.179204,-0.029,-0.1,C14 H29 O4 S,14,29,0,4,1,30,2.142857142857143,0.2857142857142857,30,1,0.1,14190708042,0.01082220165093014,389.6291754955472,-4,-0.2727272727272727,0,-1.4285714285714288,0.14816251832769467,293,2.0971111055986853,291,0.0072250370824349375,293,0.27240963768798565,293,0.24699070778382293,293,CHOS
7.29,97083968,297.153047,297.152989,-0.058,-0.195,C16 H25 O3 S,16,25,0,3,1,26,1.625,0.1875,34,1,0.195,14190708042,0.006841375899825591,389.6291754955472,1,0.1111111111111111,4,-1.125,0.17881468215887253,297,2.1541795450599466,295,0.021320985765896694,297,0.24745795773213786,297,0.22169449669826236,297,CHOS
20.87,21531078,303.200017,303.19994,-0.077,-0.254,C16 H31 O3 S,16,31,0,3,1,32,2.0,0.1875,34,1,0.254,14190708042,0.001517265941648213,389.6291754955472,-2,-0.1111111111111111,1,-1.5,0.13861576166641498,303,2.154178552824135,301,0.022082871914335556,303,0.2963313653120281,303,0.2700436275849256,303,CHOS
-1000.0,2234939,305.215671,305.21559,-0.081,-0.265,C16 H33 O3 S,16,33,0,3,1,34,2.125,0.1875,34,1,0.265,14190708042,0.00015749312813605133,389.6291754955472,-3,-0.18518518518518517,0,-1.625,0.12521645446338425,305,2.154178552824135,303,0.03655049133664079,305,0.3126221677326839,305,0.2861596711367156,305,CHOS
