""
C18H16O7,344.089605,49954640.0,C12H8O8,280.02192,49954640.0,64.06768499999998
C19H20O6,344.12599,33297314.0,C13H12O7,280.058305,33297314.0,64.06768499999998
C17H14O8,346.06887,80432952.0,C11H6O9,282.001185,80432952.0,64.06768499999998
C18H18O7,346.105255,68684816.0,C12H10O8,282.03757,68684816.0,64.06768499999998
C19H22O6,346.14164,43797896.0,C13H14O7,282.073955,43797896.0,64.06768499999998
C20H26O5,346.178025,13379283.0,C14H18O6,282.11034,13379283.0,64.06768499999998
C17H16O8,348.08452,113007296.0,C11H8O9,284.016835,113007296.0,64.06768499999998
C18H20O7,348.120905,101803720.0,C12H12O8,284.05322,101803720.0,64.06768499999998
C19H24O6,348.15729,50558020.0,C13H16O7,284.089605,50558020.0,64.06768499999998
C20H14O6,350.07904,10216693.0,C14H6O7,286.011355,10216693.0,64.06768500000004
C17H18O8,350.10017,164206016.0,C11H10O9,286.032485,164206016.0,64.06768499999998
C18H22O7,350.136555,140790336.0,C12H14O8,286.06887,140790336.0,64.06768499999998
C19H26O6,350.17294,39191328.0,C13H18O7,286.105255,39191328.0,64.06768499999998
C20H16O6,352.09469,11115034.0,C14H8O7,288.027005,11115034.0,64.06768500000004
C18H24O7,352.152205,122503120.0,C12H16O8,288.08452,122503120.0,64.06768499999998
C19H28O6,352.18859,15625028.0,C13H20O7,288.120905,15625028.0,64.06768499999998
C19H14O7,354.073955,23837838.0,C13H6O8,290.00627,23837838.0,64.06768500000004
C19H16O7,356.089605,29414566.0,C13H8O8,292.02192,29414566.0,64.06768499999998
C18H14O8,358.06887,54885036.0,C12H6O9,294.001185,54885036.0,64.06768499999998
C19H18O7,358.105255,41376024.0,C13H10O8,294.03757,41376024.0,64.06768499999998
C20H22O6,358.14164,25350188.0,C14H14O7,294.073955,25350188.0,64.06768499999998
C18H16O8,360.08452,78042527.99999999,C12H8O9,296.016835,78042527.99999999,64.06768499999998
C19H20O7,360.120905,63182180.0,C13H12O8,296.05322,63182180.0,64.06768499999998
C20H24O6,360.15729,34415360.0,C14H16O7,296.089605,34415360.0,64.06768499999998
C21H14O6,362.07904,6240242.0,C15H6O7,298.011355,6240242.0,64.06768500000004
C18H18O8,362.10017,112286480.0,C12H10O9,298.032485,112286480.0,64.06768499999998
C19H22O7,362.136555,92158368.0,C13H14O8,298.06887,92158368.0,64.06768499999998
C20H26O6,362.17294,33376816.0,C14H18O7,298.105255,33376816.0,64.06768499999998
C21H16O6,364.09469,6981556.0,C15H8O7,300.027005,6981556.0,64.06768500000004
C18H20O8,364.11582,170246672.0,C12H12O9,300.048135,170246672.0,64.06768499999998
C19H24O7,364.152205,108188192.0,C13H16O8,300.08452,108188192.0,64.06768499999998
C20H28O6,364.18859,19395606.0,C14H20O7,300.120905,19395606.0,64.06768499999998
C20H14O7,366.073955,14562014.0,C14H6O8,302.00627,14562014.0,64.06768500000004
C21H18O6,366.11034,7458275.0,C15H10O7,302.042655,7458275.0,64.06768499999998
C18H22O8,366.13147,230274224.0,C12H14O9,302.0637850000001,230274224.0,64.06768499999987
C19H26O7,366.167855,78022840.00000001,C13H18O8,302.10017,78022840.00000001,64.06768499999998
C20H16O7,368.089605,17573650.0,C14H8O8,304.02192,17573650.0,64.06768499999998
C19H14O8,370.06887,35402324.0,C13H6O9,306.001185,35402324.0,64.06768499999998
C20H18O7,370.105255,24319878.0,C14H10O8,306.03757,24319878.0,64.06768499999998
C19H16O8,372.08452,51260304.0,C13H8O9,308.016835,51260304.0,64.06768499999998
C20H20O7,372.120905,35258983.99999999,C14H12O8,308.05322,35258983.99999999,64.06768499999998
C21H24O6,372.15729,19269638.0,C15H16O7,308.089605,19269638.0,64.06768499999998
C19H18O8,374.10017,71209096.0,C13H10O9,310.032485,71209096.0,64.06768499999998
C20H22O7,374.136555,52733508.0,C14H14O8,310.06887,52733508.0,64.06768499999998
C21H26O6,374.17294,21166092.0,C15H18O7,310.105255,21166092.0,64.06768499999998
C18H16O9,376.079435,113084640.0,C12H8O10,312.01175,113084640.0,64.06768499999998
C19H20O8,376.11582,104667504.0,C13H12O9,312.048135,104667504.0,64.06768499999998
C20H24O7,376.152205,70873063.99999999,C14H16O8,312.08452,70873063.99999999,64.06768499999998
C21H28O6,376.18859,17768328.0,C15H20O7,312.120905,17768328.0,64.06768499999998
C21H14O7,378.073955,10106606.0,C15H6O8,314.00627,10106606.0,64.06768500000004
C18H18O9,378.095085,152782976.0,C12H10O10,314.0274,152782976.0,64.06768499999998
C22H18O6,378.11034,4999110.999999999,C16H10O7,314.042655,4999110.999999999,64.06768499999998
C19H22O8,378.13147,156508448.0,C13H14O9,314.0637850000001,156508448.0,64.06768499999987
C20H26O7,378.167855,71256231.99999999,C14H18O8,314.10017,71256231.99999999,64.06768499999998
C21H30O6,378.20424,8514120.999999998,C15H22O7,314.136555,8514120.999999998,64.06768500000004
C21H16O7,380.089605,11169947.0,C15H8O8,316.02192,11169947.0,64.06768499999998
C19H24O8,380.14712,181152880.0,C13H16O9,316.079435,181152880.0,64.06768499999998
C20H28O7,380.183505,42063920.0,C14H20O8,316.11582,42063920.0,64.06768500000004
C20H14O8,382.06887,22645284.0,C14H6O9,318.001185,22645284.0,64.06768499999998
C19H26O8,382.16277,115530104.0,C13H18O9,318.095085,115530104.0,64.06768500000004
C20H16O8,384.08452,28834742.0,C14H8O9,320.016835,28834742.0,64.06768499999998
C21H20O7,384.120905,19595292.0,C15H12O8,320.05322,19595292.0,64.06768499999998
C20H18O8,386.10017,41105456.0,C14H10O9,322.032485,41105456.0,64.06768499999998
C21H22O7,386.136555,29565580.0,C15H14O8,322.06887,29565580.0,64.06768499999998
C22H26O6,386.17294,14583505.0,C16H18O7,322.105255,14583505.0,64.06768499999998
C19H16O9,388.079435,77820832.0,C13H8O10,324.01175,77820832.0,64.06768499999998
C20H20O8,388.11582,62388859.99999999,C14H12O9,324.048135,62388859.99999999,64.06768499999998
C21H24O7,388.152205,40108144.0,C15H16O8,324.08452,40108144.0,64.06768499999998
C22H28O6,388.18859,13701024.0,C16H20O7,324.120905,13701024.0,64.06768499999998
C22H14O7,390.073955,5448040.0,C16H6O8,326.00627,5448040.0,64.06768500000004
C19H18O9,390.095085,107610032.0,C13H10O10,326.0274,107610032.0,64.06768499999998
C20H22O8,390.13147,93358520.0,C14H14O9,326.0637850000001,93358520.0,64.06768499999987
C21H26O7,390.167855,49827180.0,C15H18O8,326.10017,49827180.0,64.06768499999998
C22H30O6,390.20424,10273749.0,C16H22O7,326.136555,10273749.0,64.06768500000004
C22H16O7,392.089605,7426863.0,C16H8O8,328.02192,7426863.0,64.06768499999998
C19H20O9,392.110735,152302624.0,C13H12O10,328.04305,152302624.0,64.06768499999998
C20H24O8,392.14712,126897816.0,C14H16O9,328.079435,126897816.0,64.06768499999998
C21H28O7,392.183505,40025296.0,C15H20O8,328.11582,40025296.0,64.06768500000004
C21H14O8,394.06887,13591764.0,C15H6O9,330.001185,13591764.0,64.06768499999998
C22H18O7,394.105255,7907653.0,C16H10O8,330.03757,7907653.0,64.06768499999998
C19H22O9,394.126385,217549632.0,C13H14O10,330.0587,217549632.0,64.06768500000004
C20H26O8,394.16277,119886504.0,C14H18O9,330.095085,119886504.0,64.06768500000004
C21H30O7,394.199155,17988204.0,C15H22O8,330.13147,17988204.0,64.06768500000004
C21H16O8,396.08452,17791196.0,C15H8O9,332.016835,17791196.0,64.06768499999998
C19H24O9,396.142035,226186960.0,C13H16O10,332.07435,226186960.0,64.06768500000004
C20H28O8,396.17842,62984756.0,C14H20O9,332.110735,62984756.0,64.06768500000004
C20H14O9,398.0637850000001,33705492.0,C14H6O10,333.9961,33705492.0,64.0676850000001
C21H18O8,398.10017,23442724.0,C15H10O9,334.032485,23442724.0,64.06768499999998
C22H22O7,398.136555,16203641.0,C16H14O8,334.06887,16203641.0,64.06768499999998
C20H16O9,400.079435,43522044.0,C14H8O10,336.01175,43522044.0,64.06768499999998
C21H20O8,400.11582,31341846.0,C15H12O9,336.048135,31341846.0,64.06768499999998
C22H24O7,400.152205,21372454.0,C16H16O8,336.08452,21372454.0,64.06768499999998
C20H18O9,402.095085,68735680.0,C14H10O10,338.0274,68735680.0,64.06768499999998
C21H22O8,402.13147,54747068.0,C15H14O9,338.0637850000001,54747068.0,64.06768499999987
C22H26O7,402.167855,32777552.0,C16H18O8,338.10017,32777552.0,64.06768499999998
C23H30O6,402.20424,8883942.999999998,C17H22O7,338.136555,8883942.999999998,64.06768500000004
C20H20O9,404.110735,97912424.0,C14H12O10,340.04305,97912424.0,64.06768499999998
C21H24O8,404.14712,78508808.0,C15H16O9,340.079435,78508808.0,64.06768499999998
C22H28O7,404.183505,35138092.00000001,C16H20O8,340.11582,35138092.00000001,64.06768500000004
C22H14O8,406.06887,8922619.999999998,C16H6O9,342.001185,8922619.999999998,64.06768499999998
C19H18O10,406.09,140231504.0,C13H10O11,342.022315,140231504.0,64.06768499999998
C23H18O7,406.105255,5396664.0,C17H10O8,342.03757,5396664.0,64.06768499999998
C20H22O9,406.126385,142371424.0,C14H14O10,342.0587,142371424.0,64.06768500000004
C21H26O8,406.16277,93670448.0,C15H18O9,342.095085,93670448.0,64.06768500000004
C22H30O7,406.199155,23347886.0,C16H22O8,342.13147,23347886.0,64.06768500000004
C22H16O8,408.08452,10239049.0,C16H8O9,344.016835,10239049.0,64.06768499999998
C19H20O10,408.10565,184031152.0,C13H12O11,344.037965,184031152.0,64.06768500000004
C20H24O9,408.142035,188576112.0,C14H16O10,344.07435,188576112.0,64.06768500000004
C21H28O8,408.17842,72494008.0,C15H20O9,344.110735,72494008.0,64.06768500000004
C22H32O7,408.214805,10128985.0,C16H24O8,344.14712,10128985.0,64.06768500000004
C21H14O9,410.0637850000001,20930152.0,C15H6O10,345.9961,20930152.0,64.0676850000001
C22H18O8,410.10017,13998272.0,C16H10O9,346.032485,13998272.0,64.06768499999998
C20H26O9,410.157685,161595424.0,C14H18O10,346.09,161595424.0,64.06768500000004
C21H30O8,410.19407,31862784.0,C15H22O9,346.126385,31862784.0,64.06768499999998
C21H16O9,412.079435,30682154.0,C15H8O10,348.01175,30682154.0,64.06768499999998
C22H20O8,412.11582,20286394.0,C16H12O9,348.048135,20286394.0,64.06768499999998
C21H18O9,414.095085,41582308.0,C15H10O10,350.0274,41582308.0,64.06768499999998
C22H22O8,414.13147,31258188.0,C16H14O9,350.0637850000001,31258188.0,64.06768499999987
C23H26O7,414.167855,18877222.0,C17H18O8,350.10017,18877222.0,64.06768499999998
C20H16O10,416.07435,76223439.99999999,C14H8O11,352.006665,76223439.99999999,64.06768499999998
C21H20O9,416.110735,60204984.0,C15H12O10,352.04305,60204984.0,64.06768499999998
C22H24O8,416.14712,46916860.0,C16H16O9,352.079435,46916860.0,64.06768499999998
C23H28O7,416.183505,24022972.0,C17H20O8,352.11582,24022972.0,64.06768500000004
C20H18O10,418.09,105188264.0,C14H10O11,354.022315,105188264.0,64.06768499999998
C21H22O9,418.126385,91141088.0,C15H14O10,354.0587,91141088.0,64.06768500000004
C22H26O8,418.16277,65526564.0,C16H18O9,354.095085,65526564.0,64.06768500000004
C23H30O7,418.199155,21714018.0,C17H22O8,354.13147,21714018.0,64.06768500000004
C23H16O8,420.08452,7265952.0,C17H8O9,356.016835,7265952.0,64.06768499999998
C20H20O10,420.10565,137266336.0,C14H12O11,356.037965,137266336.0,64.06768500000004
C21H24O9,420.142035,126686192.0,C15H16O10,356.07435,126686192.0,64.06768500000004
C22H28O8,420.17842,66571600.0,C16H20O9,356.110735,66571600.0,64.06768500000004
C23H32O7,420.214805,13732008.0,C17H24O8,356.14712,13732008.0,64.06768500000004
C22H14O9,422.0637850000001,12365896.0,C16H6O10,357.9961,12365896.0,64.0676850000001
C23H18O8,422.10017,9070195.0,C17H10O9,358.032485,9070195.0,64.06768499999998
C20H22O10,422.1213,185518192.0,C14H14O11,358.053615,185518192.0,64.06768500000004
C21H26O9,422.157685,149489808.0,C15H18O10,358.09,149489808.0,64.06768500000004
C22H30O8,422.19407,44918500.0,C16H22O9,358.126385,44918500.0,64.06768499999998
C22H16O9,424.079435,14932292.0,C16H8O10,360.01175,14932292.0,64.06768499999998
C21H28O9,424.1733350000001,84840000.0,C15H20O10,360.10565,84840000.0,64.0676850000001
C22H32O8,424.20972,13847695.0,C16H24O9,360.142035,13847695.0,64.06768499999998
C22H18O9,426.095085,25625904.0,C16H10O10,362.0274,25625904.0,64.06768499999998
C23H22O8,426.13147,16873294.0,C17H14O9,362.0637850000001,16873294.0,64.06768499999987
C21H16O10,428.07435,50600104.0,C15H8O11,364.006665,50600104.0,64.06768499999998
C22H20O9,428.110735,36420784.00000001,C16H12O10,364.04305,36420784.00000001,64.06768499999998
C23H24O8,428.14712,27226564.0,C17H16O9,364.079435,27226564.0,64.06768499999998
C24H28O7,428.183505,13903045.0,C18H20O8,364.11582,13903045.0,64.06768500000004
C21H18O10,430.09,69108367.99999999,C15H10O11,366.022315,69108367.99999999,64.06768499999998
C22H22O9,430.126385,55558588.0,C16H14O10,366.0587,55558588.0,64.06768500000004
C23H26O8,430.16277,39691396.0,C17H18O9,366.095085,39691396.0,64.06768500000004
C24H30O7,430.199155,15460936.0,C18H22O8,366.13147,15460936.0,64.06768500000004
C21H20O10,432.10565,93558328.0,C15H12O11,368.037965,93558328.0,64.06768500000004
C22H24O9,432.142035,81403856.0,C16H16O10,368.07435,81403856.0,64.06768500000004
C23H28O8,432.17842,47028620.0,C17H20O9,368.110735,47028620.0,64.06768500000004
C24H32O7,432.214805,13095017.0,C18H24O8,368.14712,13095017.0,64.06768500000004
C20H18O11,434.084915,133871400.0,C14H10O12,370.01723,133871400.0,64.06768500000004
C24H18O8,434.10017,5170111.0,C18H10O9,370.032485,5170111.0,64.06768499999998
C21H22O10,434.1213,122614496.0,C15H14O11,370.053615,122614496.0,64.06768500000004
C22H26O9,434.157685,108309120.0,C16H18O10,370.09,108309120.0,64.06768500000004
C23H30O8,434.19407,43136880.0,C17H22O9,370.126385,43136880.0,64.06768499999998
C24H34O7,434.230455,7992590.0,C18H26O8,370.16277,7992590.0,64.06768499999998
C23H16O9,436.079435,11074831.0,C17H8O10,372.01175,11074831.0,64.06768499999998
C20H20O11,436.100565,154658816.0,C14H12O12,372.03288,154658816.0,64.06768500000004
C21H24O10,436.13695,167884176.0,C15H16O11,372.069265,167884176.0,64.06768500000004
C22H28O9,436.1733350000001,105979576.0,C16H20O10,372.10565,105979576.0,64.0676850000001
C23H32O8,436.20972,24774626.0,C17H24O9,372.142035,24774626.0,64.06768499999998
C23H18O9,438.095085,14806037.0,C17H10O10,374.0274,14806037.0,64.06768499999998
C20H22O11,438.116215,191375328.0,C14H14O12,374.04853,191375328.0,64.06768499999998
C21H26O10,438.1526,179584320.0,C15H18O11,374.084915,179584320.0,64.06768499999998
C22H30O9,438.188985,62769028.0,C16H22O10,374.1213,62769028.0,64.06768499999998
C23H34O8,438.22537,8503941.0,C17H26O9,374.157685,8503941.0,64.06768499999998
C22H16O10,440.07435,30182184.0,C16H8O11,376.006665,30182184.0,64.06768499999998
C23H20O9,440.110735,20291012.0,C17H12O10,376.04305,20291012.0,64.06768499999998
C22H18O10,442.09,41289920.00000001,C16H10O11,378.022315,41289920.00000001,64.06768499999998
C23H22O9,442.126385,30483144.0,C17H14O10,378.0587,30483144.0,64.06768500000004
C24H26O8,442.16277,22617342.0,C18H18O9,378.095085,22617342.0,64.06768500000004
C22H20O10,444.10565,59981912.0,C16H12O11,380.037965,59981912.0,64.06768500000004
C23H24O9,444.142035,47268024.0,C17H16O10,380.07435,47268024.0,64.06768500000004
C24H28O8,444.17842,28652684.0,C18H20O9,380.110735,28652684.0,64.06768500000004
C25H32O7,444.214805,8822466.0,C19H24O8,380.14712,8822466.0,64.06768500000004
C21H18O11,446.084915,97371288.0,C15H10O12,382.01723,97371288.0,64.06768500000004
C22H22O10,446.1213,80792400.0,C16H14O11,382.053615,80792400.0,64.06768500000004
C23H26O9,446.157685,65862092.00000001,C17H18O10,382.09,65862092.00000001,64.06768500000004
C24H30O8,446.19407,32404272.0,C18H22O9,382.126385,32404272.0,64.06768499999998
C21H20O11,448.100565,118512104.0,C15H12O12,384.03288,118512104.0,64.06768500000004
C22H24O10,448.13695,112237744.0,C16H16O11,384.069265,112237744.0,64.06768500000004
C23H28O9,448.1733350000001,76750455.99999999,C17H20O10,384.10565,76750455.99999999,64.0676850000001
C24H32O8,448.20972,25782712.0,C18H24O9,384.142035,25782712.0,64.06768499999998
C24H18O9,450.095085,9248720.999999998,C18H10O10,386.0274,9248720.999999998,64.06768499999998
C21H22O11,450.116215,142342528.0,C15H14O12,386.04853,142342528.0,64.06768499999998
C22H26O10,450.1526,140916992.0,C16H18O11,386.084915,140916992.0,64.06768499999998
C23H30O9,450.188985,65412552.0,C17H22O10,386.1213,65412552.0,64.06768499999998
C24H34O8,450.22537,14545387.0,C18H26O9,386.157685,14545387.0,64.06768499999998
C23H16O10,452.07435,18803980.0,C17H8O11,388.006665,18803980.0,64.06768499999998
C24H20O9,452.110735,12486851.0,C18H12O10,388.04305,12486851.0,64.06768499999998
C21H24O11,452.1318649999999,176519392.0,C15H16O12,388.06418,176519392.0,64.06768499999987
C22H28O10,452.1682500000001,125676560.0,C16H20O11,388.100565,125676560.0,64.0676850000001
C23H32O9,452.2046350000001,35655876.0,C17H24O10,388.13695,35655876.0,64.0676850000001
C23H18O10,454.09,24850246.0,C17H10O11,390.022315,24850246.0,64.06768499999998
C21H26O11,454.147515,164321200.0,C15H18O12,390.07983,164321200.0,64.06768499999998
C23H20O10,456.10565,34447756.0,C17H12O11,392.037965,34447756.0,64.06768500000004
C24H24O9,456.142035,26166942.0,C18H16O10,392.07435,26166942.0,64.06768500000004
C21H28O11,456.163165,91878320.0,C15H20O12,392.09548,91878320.0,64.06768499999998
C25H28O8,456.17842,16674019.0,C19H20O9,392.110735,16674019.0,64.06768500000004
C22H18O11,458.084915,64508324.0,C16H10O12,394.01723,64508324.0,64.06768500000004
C23H22O10,458.1213,48809576.0,C17H14O11,394.053615,48809576.0,64.06768500000004
C24H26O9,458.157685,39302924.0,C18H18O10,394.09,39302924.0,64.06768500000004
C25H30O8,458.19407,21178116.0,C19H22O9,394.126385,21178116.0,64.06768499999998
C22H20O11,460.100565,79808784.0,C16H12O12,396.03288,79808784.0,64.06768500000004
C23H24O10,460.13695,68325936.0,C17H16O11,396.069265,68325936.0,64.06768500000004
C24H28O9,460.1733350000001,51010236.0,C18H20O10,396.10565,51010236.0,64.0676850000001
C25H32O8,460.20972,21935006.0,C19H24O9,396.142035,21935006.0,64.06768499999998
C22H22O11,462.116215,102851296.0,C16H14O12,398.04853,102851296.0,64.06768499999998
C23H26O10,462.1526,92219600.0,C17H18O11,398.084915,92219600.0,64.06768499999998
C24H30O9,462.188985,56228756.0,C18H22O10,398.1213,56228756.0,64.06768499999998
C25H34O8,462.22537,14841907.0,C19H26O9,398.157685,14841907.0,64.06768499999998
C24H16O10,464.07435,10601764.0,C18H8O11,400.006665,10601764.0,64.06768499999998
C21H20O12,464.09548,126271112.0,C15H12O13,400.027795,126271112.0,64.06768499999998
C25H20O9,464.110735,6047640.0,C19H12O10,400.04305,6047640.0,64.06768499999998
C22H24O11,464.1318649999999,124502240.0,C16H16O12,400.06418,124502240.0,64.06768499999987
C23H28O10,464.1682500000001,102011064.0,C17H20O11,400.100565,102011064.0,64.0676850000001
C24H32O9,464.2046350000001,40510864.0,C18H24O10,400.13695,40510864.0,64.0676850000001
C24H18O10,466.09,15379440.0,C18H10O11,402.022315,15379440.0,64.06768499999998
C21H22O12,466.11113,139058976.0,C15H14O13,402.043445,139058976.0,64.06768499999998
C22H26O11,466.147515,150608576.0,C16H18O12,402.07983,150608576.0,64.06768499999998
C23H30O10,466.1839,83147064.0,C17H22O11,402.116215,83147064.0,64.06768499999998
C24H34O9,466.220285,20264570.0,C18H26O10,402.1526,20264570.0,64.06768499999998
C23H16O11,468.069265,31078400.0,C17H8O12,404.00158,31078400.0,64.06768499999998
C24H20O10,468.10565,20976132.0,C18H12O11,404.037965,20976132.0,64.06768500000004
C21H24O12,468.12678,152303296.0,C15H16O13,404.059095,152303296.0,64.06768499999998
C22H28O11,468.163165,123193264.0,C16H20O12,404.09548,123193264.0,64.06768499999998
C23H18O11,470.084915,42057600.0,C17H10O12,406.01723,42057600.0,64.06768500000004
C24H22O10,470.1213,28994556.0,C18H14O11,406.053615,28994556.0,64.06768500000004
C25H26O9,470.157685,21907238.0,C19H18O10,406.09,21907238.0,64.06768500000004
C26H30O8,470.19407,11884693.0,C20H22O9,406.126385,11884693.0,64.06768499999998
C23H20O11,472.100565,54614332.0,C17H12O12,408.03288,54614332.0,64.06768500000004
C24H24O10,472.13695,43058580.0,C18H16O11,408.069265,43058580.0,64.06768500000004
